"","sim","sample","type","control_mean","control_sd","beta","se","t_stat","pval"
"38",38,6500,"OLS",370.424335065729,475.986176341471,5.15386251866309,12.4101007068418,0.415295785297029,0.677939098157867
"39",39,7000,"OLS",369.082542421628,477.528897453186,4.97451122583094,11.8368583682686,0.420256040164022,0.674311323025906
"40",40,7500,"OLS",367.784957627119,493.637132831487,4.05446235139921,11.3724717480572,0.35651549119846,0.72146458450498
"41",41,8000,"OLS",371.638548185232,498.548307728151,-1.44703757349543,11.0912872405033,-0.130466152586069,0.89620091267618
"42",42,8500,"OLS",377.028248587571,502.074051643936,-11.2403840532341,10.7876466480426,-1.04196813447478,0.297456094406288
"43",43,9000,"OLS",382.469274977896,513.746247560435,-26.4672642540338,10.3936222843131,-2.54649087007717,0.0108977200972588
"44",44,9500,"OLS",363.066498846235,488.908202390856,5.44607246160459,10.0125166357083,0.543926433258738,0.586504865386674
"45",45,10000,"OLS",362.932751438207,504.867418593918,3.7960245246893,9.76330610919629,0.388805234849057,0.697428507624427
"46",46,10500,"OLS",361.585597567927,488.244239415056,6.69166040419358,9.49124910628125,0.705034746139482,0.480804254874795
"47",47,11000,"OLS",370.314167267484,484.623328555131,-9.16798238120414,9.24954399281014,-0.991182093769227,0.321618478480001
"48",48,11500,"OLS",358.545549193129,454.453375681983,17.0366366182722,9.04077240598608,1.88442268572008,0.0595330268508458
"49",49,12000,"OLS",368.680344142952,475.129863262916,-0.384172215482822,8.91557287037179,-0.0430900202453061,0.965630491646374
"50",50,12500,"OLS",378.609252441172,510.53408197779,-18.4526875922971,8.83703761050062,-2.08810784853633,0.0368082998847028
"51",51,13000,"OLS",371.929829937184,490.259100450923,-2.84269877698025,8.6748170402581,-0.327695531074355,0.743147160435399
"52",52,13500,"OLS",367.268191881919,494.372597725297,6.62236573889958,8.48253539922094,0.78070593604688,0.434989159404196
"53",53,14000,"OLS",370.246206699113,478.709558402896,2.47378189512794,8.37934778471336,0.295223680730965,0.767827391673379
"54",54,1000,"OLS",372.573737373737,583.156753981069,-9.0608660866083,35.4027525724995,-0.255936768420846,0.798052404738952
"55",55,1500,"OLS",352.509383378016,538.206360505908,32.515815560976,26.9574701311422,1.2061894310851,0.227934921885349
"56",56,2000,"OLS",399.823699421965,565.651008477408,-56.9619530602191,22.8020352742068,-2.49810827740686,0.0125656187171748
"57",57,2500,"OLS",369.094023904382,475.663470916087,1.61440983055752,20.487000775793,0.0788016678588243,0.937196689041988
"58",58,3000,"OLS",367.251169004676,515.589124621642,-1.45476181904745,18.2522367649468,-0.0797032077647219,0.936478627718312
"59",59,3500,"OLS",374.763052208835,487.429449185964,-8.27642727997927,17.1194394635714,-0.483452001894731,0.628805091849844
"60",60,4000,"OLS",360.793017456359,473.298168429421,17.2621203882526,15.7538302608368,1.09574116912795,0.273258061566189
"61",61,4500,"OLS",374.991724738676,495.807367735685,-16.3615069528323,14.7500831601685,-1.10924845474874,0.267382316504685
"62",62,5000,"OLS",358.475884244373,491.792789894097,9.81750747537183,13.7210882217299,0.715505018022113,0.474330464487945
"63",63,5500,"OLS",371.826396300249,513.420693970293,-7.79999243264071,13.2519182813939,-0.588593459981727,0.556158201015443
"64",64,6000,"OLS",372.40174379611,530.388039928003,0.101238311246257,12.9696117346216,0.00780580894152808,0.993772188402412
"65",65,6500,"OLS",382.914463452566,531.368116406128,-19.6481011999027,12.4180232856663,-1.58222454153245,0.113646987237456
"66",66,7000,"OLS",363.522121384005,503.450151990119,16.2487479309065,11.8379844268084,1.37259412963151,0.169922544620133
"67",67,7500,"OLS",374.121690291522,503.002039027306,-8.6218232348881,11.3737654609615,-0.7580447534707,0.448448015527212
"68",68,8000,"OLS",376.872090112641,499.865353837874,-11.9010539078965,11.0905765103963,-1.07307802229582,0.283268486099156
"69",69,8500,"OLS",378.883644859813,517.381528201869,-15.0627917792427,10.7809103165514,-1.3971725333915,0.162398172897422
"70",70,9000,"OLS",381.166703662597,519.281584146366,-23.747348823889,10.3977052758812,-2.28390286066042,0.0224004314108708
"71",71,9500,"OLS",361.429360526875,463.795577501351,8.62279887224868,10.0041172118916,0.86192501443296,0.388750542956967
"72",72,10000,"OLS",369.382840955079,496.034599758976,-9.03052778781836,9.77238860145292,-0.924086030151905,0.355463827568312
"73",73,10500,"OLS",356.970989433237,463.199887089341,15.7691427669502,9.48328732556427,1.66283507243749,0.0963753057649291
"74",74,11000,"OLS",364.871470480381,478.096416200453,1.78251437356714,9.24762276115304,0.192753794094525,0.847155350844726
"75",75,11500,"OLS",367.902217565916,482.564630170533,-1.70838420371209,9.03942634702273,-0.188992546443478,0.850101994267055
"76",76,12000,"OLS",373.316008662335,502.155025231723,-9.65751274771088,8.91118929297063,-1.08375127384276,0.278496872525571
"77",77,12500,"OLS",375.358758888171,486.903165267703,-11.843074477525,8.83561155878399,-1.34037971211524,0.180146292782308
"78",78,13000,"OLS",365.133395667757,483.306441987032,10.6262883668765,8.66950118401505,1.22570931606416,0.220330290613
"79",79,13500,"OLS",375.716033202272,522.596952771293,-10.4794886522932,8.46496689341122,-1.23798341851165,0.215743741131361
"80",80,14000,"OLS",372.82151519475,498.537457389705,-2.67532723880543,8.38034325920688,-0.319238383924936,0.749550516017527
"81",81,1000,"OLS",377.789473684211,652.67164802248,-19.3507385063447,35.521065279335,-0.54476796667476,0.586034818562224
"82",82,1500,"OLS",361.37812911726,425.536582698791,15.1333418678954,27.0694908093708,0.559055283842156,0.576207555402408
"83",83,2000,"OLS",363.57926221336,485.305968110106,17.7447097023872,23.0194752692382,0.770856394198529,0.440883200271806
"84",84,2500,"OLS",362.403691813804,535.311729129663,14.9408057938517,20.4797951915065,0.729538828593756,0.465740524885682
"85",85,3000,"OLS",376.946837146703,559.275224103828,-20.6562162748396,18.2895086806475,-1.129402469772,0.258818448670656
"86",86,3500,"OLS",360.345042492918,485.146259166191,20.70394886155,17.1340629067434,1.20835023042909,0.226994254892998
"87",87,4000,"OLS",374.379587732529,506.054500176139,-9.89972696674134,15.7546140547944,-0.628370008450235,0.529797473371429
"88",88,4500,"OLS",373.155913978495,532.902704607686,-12.2573249132381,14.7687254087455,-0.829951439545331,0.406610285133369
"89",89,5000,"OLS",355.075964630225,481.224413684477,16.5848633952522,13.7169303411006,1.2090798001327,0.226689381398452
"90",90,5500,"OLS",376.328483084758,489.305324193147,-16.6251024958813,13.2737271635314,-1.25248186067569,0.210447606036586
"91",91,6000,"OLS",364.659829059829,469.529456560444,15.2055367938293,12.9234685272398,1.1765832649168,0.239408572196112
"92",92,6500,"OLS",371.636691729323,481.90156678858,2.75952874311798,12.4264300332817,0.222069309989043,0.824266907206675
"93",93,7000,"OLS",378.184391080618,519.325067383369,-13.1889598984355,11.8418330794904,-1.11375999052699,0.265420417571988
"94",94,7500,"OLS",367.696774193548,468.984721485288,4.16936337258967,11.3645823322837,0.366873436320281,0.713723779456864
"95",95,8000,"OLS",366.436957631445,484.853345234015,8.7744583411185,11.0831936195301,0.791690431687192,0.428564681167583
"96",96,8500,"OLS",366.693401725344,479.13798136097,9.51130024568415,10.7953347994596,0.881056532508864,0.37831213967159
"97",97,9000,"OLS",376.469919786096,517.875671412164,-14.2892903534711,10.4037388462505,-1.3734764554015,0.169638495079377
"98",98,9500,"OLS",366.651445328865,479.883236637392,-1.75216475332504,10.0145279719422,-0.174962290607615,0.861112993575752
"99",99,10000,"OLS",360.009894991922,471.572991539223,9.5192254518175,9.76230799713723,0.975099889760596,0.329534304761199
"100",100,10500,"OLS",359.750142612664,475.375248003607,10.3637669465807,9.49183344499979,1.09186144137835,0.274919064983979
"101",101,11000,"OLS",366.121614151465,488.663344551133,-0.693657933988235,9.25213342264674,-0.0749727551799401,0.940237752658445
"102",102,11500,"OLS",371.963046888618,493.154692703501,-9.81468665956903,9.03996145391919,-1.08570005631097,0.277634477384215
"103",103,12000,"OLS",362.591917200591,487.196343124193,11.9690501594625,8.91260963558762,1.34293440965603,0.179318616743077
"104",104,12500,"OLS",369.474356926027,491.088463168099,-0.192030375793498,8.83844938338413,-0.0217267042513708,0.982666308727812
"105",105,13000,"OLS",373.145894769517,501.951673253244,-5.21726887352834,8.67668099012561,-0.601297763449617,0.547652165023387
"106",106,13500,"OLS",369.027918781726,484.899456916361,3.05485099186957,8.48103013049567,0.360198106228286,0.718704626586226
"107",107,14000,"OLS",365.088297721806,493.789961160926,12.9181929748622,8.3807898496082,1.54140519052224,0.123240805919922
"108",108,1000,"OLS",374.320939334638,592.443526498599,-12.9303462876028,35.2774728091432,-0.36653266966027,0.714045330944202
"109",109,1500,"OLS",384.448051948052,579.724501205435,-32.0425724959975,26.7828346665957,-1.19638465811693,0.231735805030092
"110",110,2000,"OLS",342.649377593361,421.051758175828,57.4818965379143,22.7304656249881,2.52884817611141,0.0115201430921372
"111",111,2500,"OLS",359.066108786611,517.12257761829,20.750749450937,20.5101702315008,1.01172975244577,0.311765271097242
"112",112,3000,"OLS",366.410104986877,486.630621966306,0.22810639523701,18.2674344852297,0.0124870515025768,0.990037864164617
"113",113,3500,"OLS",373.699418604651,547.445114458637,-6.07807029004369,17.1757431428451,-0.353875243679086,0.72345370832052
"114",114,4000,"OLS",379.379072063179,506.372372070567,-20.2159514958031,15.7433029136839,-1.28409848979222,0.199181904113636
"115",115,4500,"OLS",360.815065403699,456.445087946883,12.148140903792,14.7193552075385,0.825317463469484,0.40923514784596
"116",116,5000,"OLS",369.321400472069,507.822357521629,-12.0284793980258,13.6979686695069,-0.878121398014472,0.379920052213023
"117",117,5500,"OLS",370.416727009413,465.487478137171,-4.82870655652781,13.2817828167067,-0.363558614319,0.71620161400556
"118",118,6000,"OLS",381.525763045619,513.336670874976,-18.4350078813789,12.9501343847265,-1.42353795981617,0.15463228012268
"119",119,6500,"OLS",375.203737191079,506.38046728976,-4.53308979950063,12.3981245945526,-0.365627056328531,0.714655284212421
"120",120,7000,"OLS",365.835639649816,488.670890932446,11.6373294163871,11.8459313254144,0.98239041715701,0.325941507306881
"121",121,7500,"OLS",373.757076119813,500.471442737702,-7.69025405299003,11.3881889663963,-0.675283319909957,0.499516602736463
"122",122,8000,"OLS",375.7665,498.747689009255,-9.70474999999898,11.0906137859062,-0.875041741362562,0.381577470416045
"123",123,8500,"OLS",372.473073351903,498.0871615451,-2.16486724503259,10.7887136903824,-0.200660366672114,0.840968954101691
"124",124,9000,"OLS",364.468180796042,483.091224495738,9.56344670231038,10.3972245813975,0.919807649381843,0.357697942596382
"125",125,9500,"OLS",357.157872696817,486.614297946824,17.3387403429793,10.011600962372,1.73186490433907,0.083330086328804
"126",126,10000,"OLS",372.651274844409,508.895926599259,-15.6128209691331,9.77060455673596,-1.59793806805634,0.110088361866212
"127",127,10500,"OLS",372.714883102072,510.694326871744,-15.6162001473099,9.48837625611831,-1.64582429340744,0.0998298745191936
"128",128,11000,"OLS",372.793259648487,487.139028003372,-14.0948469500761,9.24827321130322,-1.52405174761159,0.127524537678551
"129",129,11500,"OLS",364.644385964912,462.707369590893,4.75906231095003,9.03301024833326,0.526852309486548,0.598306317725869
"130",130,12000,"OLS",362.130398110661,492.44066995979,12.5677244189845,8.91370202929612,1.40993319921161,0.158585330027563
"131",131,12500,"OLS",368.89032885145,492.366250619691,0.964420634879402,8.8382296878985,0.109119209268787,0.913109690900135
"132",132,13000,"OLS",368.122640037447,502.781721390173,4.71744492689734,8.67898221238917,0.543548173213586,0.586761754068071
"133",133,13500,"OLS",373.610162067455,513.304577176607,-6.17669341612387,8.47286596116555,-0.728996946775042,0.466016178355513
"134",134,14000,"OLS",375.523647209203,493.64983856232,-8.12373342848827,8.38076696206357,-0.969330547581291,0.332397040428429
"135",135,1000,"OLS",370.64224137931,617.091895400903,-4.93328615542941,35.9838866358721,-0.137097090299063,0.890981704466083
"136",136,1500,"OLS",394.347469220246,609.703365718317,-49.7271831344213,27.1834974929914,-1.82931512573914,0.0675510990831089
"137",137,2000,"OLS",375.237487733072,492.129813133109,-5.73391994510028,23.0567388108521,-0.248687379084222,0.803628171097883
"138",138,2500,"OLS",388.959836065574,535.245202318888,-37.2301485655742,20.5139025453479,-1.81487400962706,0.069663157133743
"139",139,3000,"OLS",360.867509986684,509.319431104938,11.3247463551043,18.2477381596283,0.62061096318005,0.534902798930609
"140",140,3500,"OLS",364.588268792711,473.58187005604,12.081455977932,17.1311624881801,0.705232700131574,0.48071239089068
"141",141,4000,"OLS",377.643965948923,495.842356212459,-16.4582445310512,15.7500048994835,-1.04496758166665,0.296101128453007
"142",142,4500,"OLS",379.15559518502,524.887527435456,-24.2792106037165,14.7519803494169,-1.6458272061538,0.0998692053522996
"143",143,5000,"OLS",367.66680032077,487.002046428409,-8.49680830161623,13.7195599994568,-0.61932075824244,0.535733300911985
"144",144,5500,"OLS",359.922432629279,481.378614674554,16.157451176095,13.2730676698632,1.21731099230217,0.223538159414223
"145",145,6000,"OLS",368.521739130435,492.052196359706,7.95734319075278,12.9669587687896,0.613663028674498,0.539461295398363
"146",146,6500,"OLS",374.809907120743,491.816341226437,-3.62825574459574,12.4002055156476,-0.292596420278463,0.769839992393177
"147",147,7000,"OLS",374.731232091691,510.143528967886,-6.27225773271693,11.8440700052083,-0.529569457961561,0.596427273845271
"148",148,7500,"OLS",371.49946638207,488.305649150177,-3.40085230957566,11.3725336856326,-0.299040864910526,0.764917153395378
"149",149,8000,"OLS",375.010015022534,509.315150239821,-8.17951077889874,11.0916888771543,-0.737445024783035,0.460873396773074
"150",150,8500,"OLS",378.987347703843,492.82440949875,-15.228368497794,10.7878703401298,-1.4116195335743,0.158098629805363
"151",151,9000,"OLS",369.844835466179,481.707383292455,-1.0483389263872,10.3928852385707,-0.100870826755263,0.919655249238825
"152",152,9500,"OLS",370.521033525518,503.853862964132,-9.3505954935479,10.0225562279082,-0.932955154445608,0.350866838557498
"153",153,10000,"OLS",361.589953032469,478.145580129871,6.32029584074355,9.76229315119962,0.647419181421211,0.517375549643177
"154",154,10500,"OLS",367.699468085106,499.845943691794,-5.56749711490014,9.4900775085729,-0.586665083596073,0.557441277066228
"155",155,11000,"OLS",361.322262773723,478.543604643085,8.86360679149534,9.24827539678406,0.958406449982828,0.337878911848872
"156",156,11500,"OLS",370.235797937424,492.353899189348,-6.35035062820024,9.0410536852392,-0.702390545315319,0.482449858673235
"157",157,12000,"OLS",375.809056101215,507.852444015974,-14.6558773927223,8.91002415082678,-1.64487515910519,0.100021755175083
"158",158,12500,"OLS",368.936830321446,504.307827784205,0.883723544410619,8.83810785244161,0.0999901290146038,0.920353765844303
"159",159,13000,"OLS",374.836321122369,503.128764331912,-8.53229682472422,8.67855073090863,-0.983147657861407,0.325553070848261
"160",160,13500,"OLS",367.403524359544,489.669658662199,6.32998683061415,8.48274819948904,0.746218876448017,0.455548202702477
"161",161,14000,"OLS",371.135476463835,502.841440513243,0.697003627178399,8.38167087409495,0.0831580764323033,0.933727036457566
"162",162,1000,"OLS",379.007448789572,546.883831647587,-23.7785071049063,35.5778110473536,-0.668352166839534,0.504063365518896
"163",163,1500,"OLS",360.226512226512,524.300024448218,17.8993522271529,26.9642410855227,0.663818134928453,0.506908867090259
"164",164,2000,"OLS",368.24777887463,549.141475834526,8.46448049720416,22.9739077338501,0.368438865310339,0.712585054452602
"165",165,2500,"OLS",366.677265500795,532.52433992187,6.48295994203942,20.4647164460204,0.316787186333095,0.751431558808893
"166",166,3000,"OLS",362.07252162342,481.439030418268,8.91745833649966,18.2517754694224,0.488580322031645,0.625174582497578
"167",167,3500,"OLS",375.415934065934,528.937583879623,-10.0159340659337,17.0726256364138,-0.586666297219741,0.557465704473734
"168",168,4000,"OLS",378.417811704835,508.084142553929,-17.7205144075374,15.7634230435904,-1.12415395809242,0.261015208582533
"169",169,4500,"OLS",367.131696428571,476.301554821421,-0.305590233881024,14.7459493745168,-0.0207236730657118,0.983467003894815
"170",170,5000,"OLS",369.648977987421,524.813098029843,-12.7051669125029,13.6785383254385,-0.928839515613641,0.353017117756707
"171",171,5500,"OLS",370.272435897436,495.594545151237,-4.61641806682664,13.2745002267102,-0.347765865982489,0.728029339291872
"172",172,6000,"OLS",371.381739993384,480.158196090981,2.15840108824228,12.9691701086388,0.166425536110792,0.867827688906664
"173",173,6500,"OLS",385.335802469136,540.441621484183,-24.6266000151486,12.4052245167683,-1.98517971052119,0.0471664543329581
"174",174,7000,"OLS",377.320786997434,508.708796373603,-11.4922728262343,11.8401312707368,-0.970620389542277,0.331770894468265
"175",175,7500,"OLS",374.697225891678,506.297578094935,-9.89049641657595,11.3664674905442,-0.870146896984828,0.384247987218567
"176",176,8000,"OLS",363.762383706311,469.333583594107,14.2217077677144,11.0835733028535,1.28313382147732,0.199482375460832
"177",177,8500,"OLS",380.179990539262,512.422606694164,-17.4587826740916,10.7901759767207,-1.61802575896427,0.105694158903401
"178",178,9000,"OLS",367.102136181575,477.653786776724,4.4023023448333,10.4010062896598,0.423257348590384,0.672117624940489
"179",179,9500,"OLS",363.864728192162,481.969083993247,3.82689991048907,10.012479613163,0.382213004005321,0.702311928470705
"180",180,10000,"OLS",365.695755652519,487.954408849724,-1.77602995667355,9.76907320264457,-0.181801274269576,0.855742370023649
"181",181,10500,"OLS",362.153802922443,486.821340880442,5.6331013782156,9.49243156878305,0.593430812473876,0.552905657909844
"182",182,11000,"OLS",365.570561177553,490.221231349823,0.394578085699234,9.25246764740338,0.0426457136340237,0.965984728565803
"183",183,11500,"OLS",365.934370193129,481.478228918776,2.26017751442967,9.04316147005146,0.249932230217804,0.802644222951077
"184",184,12000,"OLS",366.375991895999,488.630823152848,4.17378595491488,8.91279396194801,0.468291533803463,0.639584628861573
"185",185,12500,"OLS",369.287463744763,478.355809293037,0.180759960353541,8.83464633464626,0.020460350477717,0.98367646780222
"186",186,13000,"OLS",372.107208872458,491.121541387804,-3.1817325356424,8.67398330363824,-0.366813311054892,0.713764248992167
"187",187,13500,"OLS",379.264767932489,515.050854419194,-17.1064054616289,8.49587181902608,-2.01349618097109,0.0440822659593985
"188",188,14000,"OLS",368.011252163878,479.798864209789,6.88178688535825,8.37557470250282,0.82164951418818,0.411290394137811
"189",189,1000,"OLS",354.312757201646,489.220074570424,26.6249859890154,35.1491273388377,0.757486401649478,0.448937317438664
"190",190,1500,"OLS",376.651452282158,582.720641894785,-15.0529966837021,27.2070453014571,-0.553275687121232,0.580157207167392
"191",191,2000,"OLS",383.16927592955,565.341958104822,-21.971934416257,22.9072086717828,-0.959171181922404,0.337588567943331
"192",192,2500,"OLS",363.022544283414,465.753884792865,13.6634652555372,20.4519413380646,0.668076689135968,0.504146361499609
"193",193,3000,"OLS",364.662180349933,458.394313970511,3.68590419432076,18.2237845286024,0.202257889327856,0.839728842513659
"194",194,3500,"OLS",368.475706214689,490.64520773469,4.31446719571578,17.1379970929312,0.251748624551661,0.80125015904703
"195",195,4000,"OLS",354.267647058824,476.332991834193,30.8874549819927,15.7749879162066,1.95800181566289,0.0502992516469285
"196",196,4500,"OLS",375.039805395843,519.716194002683,-16.2023779728858,14.7411936207839,-1.09912252628184,0.271773450954592
"197",197,5000,"OLS",360.33963750985,486.290334886361,6.23184908641275,13.7199078210444,0.454219457426235,0.649690603942565
"198",198,5500,"OLS",362.222871757399,463.623881058561,11.5255900594676,13.2678780372678,0.868683750867596,0.385058048893929
"199",199,6000,"OLS",384.386317907445,533.717268250999,-23.7249527649647,12.9671225603026,-1.82962354636764,0.0673558617405862
"200",200,6500,"OLS",372.078979717271,509.255432783907,1.81350333879848,12.4018909955201,0.146227969545415,0.883745962311727
"201",201,7000,"OLS",368.793966989186,508.580627551041,5.6067788513184,11.8395310463884,0.473564267820281,0.635825433690565
"202",202,7500,"OLS",372.632413227658,490.986757243919,-5.5342617046169,11.3743497420494,-0.486556315756453,0.626587008283379
"203",203,8000,"OLS",360.31957224571,454.510867246527,21.3009354195319,11.0980861323691,1.91933412351205,0.0549776032714346
"204",204,8500,"OLS",359.772684969753,490.505978736704,23.5312179336258,10.7891575304234,2.1810060579125,0.0292102913956785
"205",205,9000,"OLS",363.847362514029,481.594408938491,10.8096231845409,10.3970225987871,1.03968449446306,0.298514442400447
"206",206,9500,"OLS",364.270786286184,491.5620051365,3.09689571856963,10.0120198688362,0.309317775947404,0.757086595362437
"207",207,10000,"OLS",362.934416485041,475.677597363324,3.79726128600759,9.77371647122666,0.388517642923911,0.697641273066369
"208",208,10500,"OLS",361.655397618133,487.409406993356,6.48117208341624,9.49214014885898,0.682793551483257,0.494752371611157
"209",209,11000,"OLS",369.788106129918,481.636264550293,-7.98503476587083,9.24855306608806,-0.863382056502416,0.38794626928992
"210",210,11500,"OLS",369.007587788954,481.971721131701,-3.870094217892,9.03912875607853,-0.428149030988135,0.668550640979005
"211",211,12000,"OLS",367.039301310044,480.675298181412,2.87866097907421,8.91006621481116,0.323079639328497,0.746640559829708
"212",212,12500,"OLS",371.10608974359,493.572149279203,-3.44969996723135,8.83821985649893,-0.390316152261669,0.696309432863077
"213",213,13000,"OLS",375.332212199969,504.221331295259,-9.69681972435371,8.67172061074276,-1.11821173209167,0.263497240817727
"214",214,13500,"OLS",373.128783382789,476.821994206203,-5.11576563131017,8.48197102087872,-0.603134061495554,0.546429642428933
"215",215,14000,"OLS",383.226356148821,512.23587534271,-23.6233092962783,8.37481084611712,-2.82075735563997,0.00479778335365012
"216",216,1000,"OLS",374.397637795276,636.965878156152,-13.0073938928362,35.1995757091916,-0.369532689834089,0.711809105111322
"217",217,1500,"OLS",363.596052631579,432.378894661034,10.6580014224748,27.0758831410581,0.393634488926898,0.693906933425744
"218",218,2000,"OLS",388.160396039604,573.628811942727,-31.7886788678875,22.948334897001,-1.3852281226749,0.166137353027207
"219",219,2500,"OLS",378.647487844408,530.81390905667,-17.2778195979627,20.4942368510405,-0.843057476281947,0.399277014845075
"220",220,3000,"OLS",379.521355932203,534.286342306092,-25.5718477354829,18.2895543090274,-1.39816680622234,0.162166404898391
"221",221,3500,"OLS",363.121979286536,477.225330635928,14.8706427338953,17.1104030474996,0.869099500030095,0.384852337155916
"222",222,4000,"OLS",370.201965601966,465.387131218415,-1.62741089458691,15.7902673815406,-0.103064175878961,0.917917206161308
"223",223,4500,"OLS",372.554017857143,489.839649576657,-11.102247945638,14.7485203577773,-0.752770289921557,0.451627357003774
"224",224,5000,"OLS",364.090307512651,489.333458159565,-1.40293606057373,13.7179399655354,-0.102270170601302,0.918546334244969
"225",225,5500,"OLS",368.259024934872,502.504249108201,-0.481207657942949,13.2917606183409,-0.0362034550395789,0.971121445389694
"226",226,6000,"OLS",380.610289172831,527.870354451127,-16.1750611490359,12.9710144410683,-1.24701589243653,0.212440361607751
"227",227,6500,"OLS",378.146630236794,508.057112150474,-10.4657194445286,12.3973037751148,-0.844193191872613,0.398592535860794
"228",228,7000,"OLS",380.433255948926,518.21050974383,-17.4253775021075,11.8588506590252,-1.46939851113192,0.141769683096788
"229",229,7500,"OLS",371.112239444148,520.072137589676,-2.62261730471154,11.375485138425,-0.230549930204968,0.817670759421199
"230",230,8000,"OLS",368.746785361029,498.486841865745,4.38289107982145,11.0904393222803,0.395195442890741,0.692709194950023
"231",231,8500,"OLS",368.629237288136,500.904130287704,5.54973731205298,10.7881433057633,0.51442932808356,0.606965236589756
