id,usage,tookPart
0088b678cf3786187219b0bf5dff95acd1d0e03ae7133018b67b2c0bf8a39918,265,TRUE
00890792b1623852aa2e4a22da7389ef6b237f56323a9620b93643accca0ce00,612,FALSE
008b0bf2d988b002ec8eab5d6d29fec98678473fa61abc49a7357eb2aad069ef,279,FALSE
008c406223f3d1fb7fe9749d39f861483e330a8dbbd21275faab4af44e3416b5,180,TRUE
008cc885785a4bf0a6dc2734947d58df7db3a35ad34f0f0e1fc3972d70892262,271,FALSE
0094e5925df0452645b4b4a5d597b062f399a4c3085d78fe80eb25477c418917,130,TRUE
0095f33a1900efbfa1476e87e10553155bcb7b9ba829840a9f6954d2d58eb98e,1110,FALSE
009b403bc5ca08474ace74a1771d1e3cbf6aed3f417485936b8840f740751122,229,TRUE
009d7e6ec30c466cf2eddc2494cc4bfa7e6dc6bb48b174d2ce2f0cb26f9495b4,426,TRUE
00a108f3f25aa76228a97bedd313d3ea9348eb0d8650bc0d154a4fb9075d95a8,1195,FALSE
00a17666b14a154019f6c2f5cfd946b54e32ee83bf9a21b5b82bb127c2aa6ac6,1081,TRUE
00a5ca8e8988806a4879f09a2e5294a1f60ef0a4a51229d5b702e02e3027f065,274,FALSE
00a5e9cabb94bd0d37a5cf3c2308755f1000b8a661d336d28940711c75b547f4,155,TRUE
00b5ce3c5737c088ed9dca2d33654d8306da1e9c60356592c375fff2695b4ed3,94,FALSE
00bb8cfa489e770093bf9279417a17260f84f6b2fdd93702911b9385dc6a0dc7,238,TRUE
00bd7bd72c498c60aee4dcc641ee32e4de53d869728c7ba7bfca9dadb07e679e,1,TRUE
00bdcf26a18b0b5bc7ecceada1f9b6cd01694fc0e65dea69385e7a81820818e3,197,FALSE
00be17c06f2f0f053e9386246b4faa1497ebf7fc0171b617ff26ac0b4d2bc189,715,FALSE
00c06b114a501fd92f48ae1b964d434ed96adc66788cf5cfc4c5d8648c71851a,479,TRUE
00c5f3caa6896813bbc2c7f21e73e7f1134c3c4b54720a5329dde25ec7bfa602,239,TRUE
00c66cc4251360925dae9efba2295caf931639ca7887b721cb3b4beaa4433c8f,159,FALSE
00cce2f4957c3deda424a52de171cffae3b06639bebb316a819bcd7cc8a23c33,202,TRUE
00d1b24b82dc37741e843b91f64678a64b550f2f6a4ffb3ada819d6292a501bd,1847,TRUE
00d4d38a350a8b941df0b55b561fb805d52282bb57e3e18dc894215670ffef38,250,TRUE
00db44731f39becfa6d5f15badeeafd2be6e60ee1410a552bf7073756f619927,932,TRUE
00e6ba5a7066282426c390dbfd7e64cddd7b97eafef5b815861ee2182effa7a3,229,TRUE
00ed4cea0dfd9e51672bf61cb4207df123a1ca61835297018d7e68f7d843a890,367,FALSE
00f20182abb06528a9aa29755680827428bc9a581f983a1f71b86792f7fdb490,224,TRUE
00f5f5568617a0ff7bdf6252f22291e1d94e53ae3562fd99548341aa0f81dd68,265,FALSE
00f85a56a936e89d01daa8e8e418360354f7115e1b43915f2bec1c3f2d997a91,6,TRUE
00fa2fac9c1480e49f1b3183d0f9b1472e58164ecb7187a3e96b71d4789610c5,200,TRUE
00fbb2ea0529a29c3aa3eb49da08a62fb2ca6931f8d05f4af9b71e87cc521dd6,119,TRUE
00fdc3aaeeeccd9424dc78ab7e3a394b419ba9b2a37f2961d39c2241a1d92f1a,354,TRUE
0100690ecf28ed1ece8edfeee8d73aa9cf2067648e683144cd16c9f5057afc56,59,FALSE
01009c2a099a554fdbcb6e61ad7abd742e96c908d355566570cf5da42ff5117d,898,TRUE
01098f05ab1533294649e066c7872510801e8f5978a89010450eb327364cf5cd,180,TRUE
01099b96e93d05e7fb16494e21dd39c19ec3fa339011c0ecc1c5374c0b2b3b6b,389,TRUE
010b17f17ece1c1515fd2018e97ccec15a40f9ad3f60739517a72cac5ed8f1f1,282,TRUE
01115b614a80c2f8125105df35928bd5e1347a133adc1c70c574c2b7214b6650,109,TRUE
01133e0790e4f4535b5a9d99220bc916988819f85ed134455c7bfa2130db9556,3132,FALSE
012222787bb3526763bd5c9044f0a9520b6f05da8a2fffe17010e890c54c35db,229,TRUE
012bc38e0bef47978234d0e6b7da0723e29a2bfdefd5c92700fba9dcb7f5ed70,902,FALSE
012ce253cdfcb1efdc08b930e1940028cd8f30dd9bc5f0c96d7953473a0e131e,100,TRUE
012f262484168edde9ed45fb61d5d7867c17455d8de0267f309b9a329eee5bc8,57,TRUE
0136367d403319363522a0e4bd10fcc342699d4fdf6c3e7b4669bfa1356bcacd,152,FALSE
013cdab57e67f239454a834c366bc95f735068e86f55ac1c9f1e625116bb8074,973,FALSE
013dc87f0ef0ee0462b485d422d045e050d07a7c5b6dc378cea390371758f496,6,FALSE
0140f3bc669edc3d3a3ba9ada1bef5e640ad7a7ad751385329875dc96c518b35,750,FALSE
0141ba8e81b6ec074e57c4d40afcfbd68374e02657a3c116c31919c0462adb5e,457,TRUE
014336dffcefd853244f73fec003282a54d820f723928b1276379ef527380501,1136,TRUE
014382662a53c1abd8adcafacfc3e7b35b472eaffd3b3a866d5f72f3f4b5002b,328,TRUE
0145c618b6bc346c75e07b661ecd672ffc610b8cd04f81fecf41ca9413e5b91c,142,FALSE
0147ad720ce0dfe5c759a93d1130da1e51b2a8b2fa8b6b6bc6b17ba3c53b581e,187,TRUE
014be610363e3a35335cc1b6d2cba55f3e4a19e3eb5017bfd7e00687452eb282,75,TRUE
0153014d95db522a3e62e4e44d9375968845d9e5b70c8353c6a55e068b220efb,318,FALSE
0153d5ebf66bf22c23621bc601948bcd73e081e380d882e78503bab2180aec3c,501,FALSE
0153f915d67cc878cd7f473ef1720bc202fef3bf9f316ad0baebddaac51d9fea,246,TRUE
0155af84533ac85a7e4722907c32670468536ed40d7bbe2bb89c11c486851669,3,TRUE
0167abc7b49a73bb3058e3a2cdf50c2a803ba95e1bdb90c295e29c1b82090b57,180,TRUE
0169ad7914a236fe7d8daf468fce0761e0428d937b26f57d65a7786fead2e6c3,109,TRUE
0172f48143fe5c0197a5371255a97b40940e796aa73acf8c4f526aec0a7a1276,87,TRUE
017413e332d4c3585f5967341aaa43974615de708925857f8873f31d3de45558,219,FALSE
0175280a9c0625ee93d984c6257b7a2ff91bbe64d3adc42a1a29909a1c96c2fa,474,FALSE
017a5e7e7383e1367424cd73ee059bbec135d65b8dfb26b61d194a0b8a506b7b,193,TRUE
017f3e5830fb62e9ecaf0087c8ec2afb49ac5ee859e265ca7c5a1470a1bcf149,801,FALSE
01890d18b8611e1842a9c2a884f0bff0ce664ce9fe804bad22dfd6187590b1f2,24,FALSE
018aef66ae321f0e9caac6f0da1862b8875f23b5020b74d6eb7d030ae1864895,479,TRUE
018bc831b916b92d69f248a50e8c690f9b6714845be8913ff4257a2396a70adf,187,TRUE
01937c04019e0ab078b4bac71d8e40abb67d6444a28382fa84adf5b04d309bef,21,FALSE
01946e14006d1569bcfdc167727198a44166312e7ded6b13f2a857d8fa5eef8d,281,FALSE
01a5df9242c5c997143ee37ed972b6a68d56b6f89d2c570ec55d764367ecef0d,0,TRUE
01a6be95add602d9f9d1f05ca831eaeae156407d8aef7cd021cd589877d7b860,318,FALSE
01a8194159a13f2be9bea1c137c5fd8e13a11499a30a3a72ba612989348b323a,269,TRUE
01a94385f5cf674ddb6e8314765e9aae871bf6f8277b1ed6e50d439754e7ae75,357,TRUE
01aaa9584b88fbaf410eb4baa2fae653c1ee92083cf41d268a376603f774bb2c,210,TRUE
01ab1f245e2d5d5eacf47e8a7b6ea8167af4f71f518361db571c423f3da40a45,37,FALSE
01ae7c8ce538bb81518dfd1aa13e79f3c3d0c191bb5111897a1e2d8b2474848e,87,TRUE
01b05267c567585f518c504bf8f15495a7b5a933d395aeb5d4de8579b24ee51e,458,TRUE
01b49faf6f1dcac1d1e870190d3c4552059f5a51b17638f2f9d19eb6eb956aad,56,TRUE
01b8d095db778c7d5ef167797461deed49cfedf15b322db333be7092a59080f5,202,FALSE
01b9b66983bf2e564f45b25743d7efa6ce82ab2207da1c954963ae8e036fad12,251,FALSE
01bb5080231972cce72d7b7c69f58be519f1465b8df49d68f0be0f45df91fbbd,121,TRUE
01c0b69c625473f2e05c7d3d4883f1ef1f9b675a1dc8900d59d1995f1e87ffa0,1785,FALSE
01cd02a89e6f63a51f1ebe44e17507c1aa4b461fd79f22da920509b20c9e84d7,1174,TRUE
01d60ff23fc3774420335b4568a3b892778d547fee17ad0e8facf382b0670c44,1350,FALSE
01e1b28adac0b4abd056a6041706875e2cef6334a3918a90a2e83a81b1f92766,157,FALSE
01ec5f15855d6ca1654937e0e1b1093b2e844284fff87133546e879fe7100492,930,FALSE
01ef07f362a95763bc1acaf3e394bd8fe261874fae04ba55416e52474c3bbb0c,691,FALSE
01f0bb576fd2a19759e1f2c1f0b443059f8a6b8dc790034cf61e2d2e57cce7ac,208,FALSE
01f1874617b07a3c659411611eda649764d7bf139f6998a458c637da2a89c565,717,FALSE
0206b121e657d593b0d4c5ad15eaabf09e57d2ea82d170d3868d97bb7fee4f52,199,FALSE
020afa9a83d8ce0d70c02fd3c48309dcd531e2ac27a600a3130a56cedcbcb5fc,387,TRUE
020b47197e7a41cac803eb831b48252ee39e6a4a0a77764811dcb2f9ab2253fa,292,TRUE
020ec296ad8e34c158d51e8507fac8621a769f386a82fd1a04940fba2015ce55,131,TRUE
0213fdc729bfa6331fc6b70650a7db8605cf4ddfda5ca80f8671edd43faa3ec1,1199,FALSE
0214c3e0c8a9b791116a3d81225f0ecb4e1dcd2d339880b4e4256395906ef933,78,TRUE
021d871b9540174ff3590c28ef5614acfab55041f2cb236dc4b01878dea4f032,128,TRUE
02243fe3935ce1dd4a8a4d3114d7427b5ebfaedbb24f25898fb4ca99fed7499f,850,FALSE
0225f1991a3bc58ca131959367958724aa9df8bb3929d88dede0c84b373b444f,230,TRUE
0226e04ecaeab1d8e1f07904a6c00c74dfcbf87ad37986a2fc165c43757d1012,207,TRUE
022d11c5eb4dcf2d2167b75852c82ed6c0271330dfd534ee6583d2301931b354,152,FALSE
02371427b692372923dac4fd69183253cd591457fd63bdaeaa21452e91d36b74,1550,TRUE
02388e5ac751ea51ccb45970a0eea346dbaf41d7ffd75761a8f9e7a6b7fc628b,106,TRUE
023b221e5ab1a158ab519dea2a7cbd6382bad0305b4533b07893d26ba2daab09,440,FALSE
023f63aa2ee1257aa4e80bdff7ef10715c8095635661c2945bcb2b542475ecc1,1296,TRUE
0245c6ad4e77d77e0799d4971a984623cfebd35808074d6075a46171777e3752,62,TRUE
024c118010c97be4fd8037041e6d41c0deae236f5b0df685ccb481892e32c644,183,FALSE
024ce062a955077ad63b91ace9583ee2e3aac062d2043fe3a94189d650d7c645,1074,FALSE
025583598d948f3ce687a9d197ca6123baadea1d5e9e1715c0448d873dad5439,2153,FALSE
0258bf1ea2e97f9a02ce6ce7cc848eaf67f6f8ec6957cca4e5b87e41ea8d71a2,1,TRUE
025a847886ff9fa8f9d6ce5a7f3ebfa1598e245fe5cdddfc5bf12b08f33dd21d,232,FALSE
025e4e1aa89c9416441f34a1746481a569e7e15e318cddb0c074b0250e614431,79,FALSE
0262d69ba47b2ff3b64b2ddcf154fb928a8efad8ebb44be21374641c030fb883,0,TRUE
02664a3f820ee8b8464f2190a68b5d376de6f44cd19f7d2028ca00858aacf0f9,343,FALSE
0268be64225661488c5f5813003c868a4c8e1a2f3064be0ed4b220433fc4b3d9,450,FALSE
02751e9e028a5b6a08be3e710dbe829f6cbe1d74befb13e8062ced4b0b3327aa,172,FALSE
0276e6d0862ade9d4e5ec39978eeb04d2c9e52cac42d85db8a1d08840daebca8,136,TRUE
027e0ed4a0a0ddbf273002266cabc94d2a156884509a5c0d891240c583032570,489,FALSE
0289066c5052a54d89269b986f42f14203817aaf03ff19ae37c57165df0d1599,256,TRUE
028e662a560942339bec1d5c846cbcf61767346763ff1b8503a3516906d8d908,89,TRUE
029894e5e39bc79c9f40d91cbd381bc1ace39dc02da00dbd978c4db345c2afa8,311,FALSE
02a0003dd4e1400540d3c9db859fd9adbbfadcc339ecace6252103968a1f12a2,266,FALSE
02a1fec1743981f57d005fadddddf041222c59e288035648bda0944c3df14d4c,270,TRUE
02a56513a9e1d3c1fbe4802fa454674f59e60a9ed34e918fe223f6901a8dd3ba,71,TRUE
02aca88343b53d17bb09c91d9b83fb091a2fd611c3ba652a9bcb95ca2e03239c,267,FALSE
02b0d4433b555de00744660dafe9076fb85b8aaa66ca006821a394c5a598738e,83,FALSE
02b24c0f329cdf06aa15c5618386616c9f26e9919c5cae74f9a33158c92e8657,251,TRUE
02b46c253685113e78c57cb4ec17c25059647ef3b20949063a48a57e9c5198f3,370,TRUE
02b6ea1f37a1df80268c0242855138e9894b41f510275c6dee10beba11d20cf1,546,FALSE
02ba74da9cc068dd2632c677b983d28d64f1f15e357b253e764c8fd8c7521882,407,FALSE
02c26b3be5d0f117645327e8ac241b41f43d9c4de6a54161f879e8b6cdba48e6,85,FALSE
02ce65398c593e0d11d38b91e85214a1efd458366b41b90d2340cf8ec4ef85e2,1621,FALSE
02ce8909fd523160bff046afcad916a36722017906efe33b1b43e9c4bb38cf16,241,TRUE
02cfbe04fe85ddf0e4fb38f044be1e6c530245f12d26381a6b5901e6d2e225e3,884,FALSE
02dd6089a6bcadb15272aca36a91891a3f5df4cd5b96ef3902d346601fae6dc4,154,FALSE
02e9ac2b09d728fa3346e05e2a6f6b3f041af93b9784c017162eeda0b17e91d5,57,TRUE
02f9ca66b21714c62af5721a3b0f7dada1dc0d5037a6b399ba3880e07056d0f5,7,FALSE
02feba44962e354e70cfa50b6914c012ca0943eff7cbb0942f94da785c53d2fb,179,TRUE
0300fdd397612b10e85daa5c1e8c3e1ddfa2420880ebb3bc07a607d34e055ca0,287,TRUE
03052b691de3709f14d75e79cab5a4608396ecb3450e39007998dd1a18286599,203,TRUE
03157ba05a002309fe162c0ec4e5e523b1852c9e44572e581d8e5bacaa2b23b5,165,TRUE
03171248bd751829653c2c7eee9a42706cfa0b14f5a4de0292c2d6d4af3fa2c5,231,TRUE
0318e1de87c82be51c5ba91da339ae9670ac3bcdb48497e879ebf08a8dfcbf64,67,TRUE
03191f25b676750de606df2629c2a3f83de53cc2058914d8dbd2ec106fd78e5f,266,TRUE
0325209eccab1300e1e04299367b97b8355208fd3db658c317cc1aae11d4708c,259,FALSE
0326896ef660e46b36ec20a6001d97816456bb8f33d3b2fab9cb004a5c4910b7,253,TRUE
032a44b339c0e9286b020ff75fe1e870a4eb0db57dce82f790fea2e83a8dc657,195,TRUE
03381bb103d915a602abcc182e6569154f020db4d261286b63a04ee1b1d7daaf,565,TRUE
033b5f5e68d8bf2bcd97098c96e4168d6b17ee19c70433fb6fe8e64149a167fd,108,FALSE
033bc8d75a02cff433a1b9136e92da422f126680c8b03343d164f9e0e5454342,76,TRUE
033f5d731b3b5479a22dc3338d736af92c5c2cedd958eb70cfb04861b3d44c3f,313,TRUE
034a61d45ca0d7933f4c54b1fe55b34916742682c19457dfc08a5815ff9bfef3,363,FALSE
034e0ebc7a95251d8750bee97a59e7a07091ae6bcb2bf78e2f883b548aa03aa2,388,TRUE
0355c6ed4eb4e36fe80e03d2e272b5af185844b02d84c7bf8dbb0b76a3f6eefe,126,FALSE
035bcbae7783bf9bee845d86ff065623799dd95ee98fa3bfb8cd628fc900f90c,65,TRUE
036460e64a9689386ee73dca494682839c36904e83b071b6ec8fb82c55e31247,1276,FALSE
03646a96e58155f7ba8f0fcffaf7110b0d151a733665ed30e07e12362464f54c,741,TRUE
0367a076a2d859ffadbb79c2972b26bb6b7fe2dad138407d7f40df187a6c9a4c,25,FALSE
036af3ff4aeb5a4aa62c74a025b9b2738b9399c4e81d2dbd41a40696d104a9a0,377,FALSE
036bafb752bd5b5036c0380cddf5f93915f77e5d765185b07948f2e4f17e7c0b,176,TRUE
036d7ad3bc085cc5a271c43ed57139c6d1c631de275a54a0872beaf2b4eba391,1742,TRUE
036de95627d55089ffde581ad6739ed3bd908d03a72a391bd998eee74a39dcd5,176,TRUE
0370c8f31471863094fefa5a88cddc271dc4ad3dcb097e759d601bd435467c90,213,TRUE
0371bedd2e5609abbe9bec3dd822c464aab575a34c3d5255d88ec030e2f30184,411,TRUE
037b97a4a9499f6d91aff28b99820264a4eb9b231bcb1397ed7d0c9249c03486,345,TRUE
03825033bd2241c0f3e899c65831de4c398cac9f46bd3e92a4dd9199981b6ced,40,TRUE
0384663cebdd2bf7ca2caddb72dd1929cd1d06efd5a71e09d158e22c33b00b9c,258,FALSE
038722178aff4d31cf5f018790072161803832c5065496c0c6ea97e52e24f55c,187,FALSE
0388749c5dbd8eb8db7a580746572a484539923e07821b327aa8db8bd33bfab8,177,TRUE
0394d4e6a8a00ecff136e5dfc3741d9241603200e02224c6ccc4bb0123fcd320,9206,FALSE
039add9ad9b5e8f9fbc4ef52ba09f87dc2bfc78193ceb95238d230fdfde7c14d,35,TRUE
03a3c3a77ea72d8d88ee20dd8ec5677978906f4dbafe7369431fa459d105fbf6,789,FALSE
03a868e0ce61b5b0200ffa2a5fcb21c8ad2cbbc707ca17c9adeec5b0f483ee08,264,FALSE
03aa0016f178b1716ded11cf1418be52e3e307f238919efc147ec9624389e8a6,1564,TRUE
03ac7cdc7f81627ff01126a5890e6e6d088d24e3a47d8bcfb0b225b0522a3894,121,TRUE
03aedfb853014bfe7f3396eae94c5b93225709a57ee34b39327642c21721bc10,70,TRUE
03af3b00301f08b9cb0be4ee4031079677f220272063caa5e2b8e82090bd47f5,0,TRUE
03b4aad0aa80f10a6cb723669f4eccb2152f087eac464614d5098f009a115d5a,109,FALSE
03b4de31e591bebf8dc75fdc0d651689806cbedf0be1648cfc184fd1dbef7926,1243,FALSE
03bda7ec64c0ee644a83090eeb677757271d2bfb1e15e8fe61a3ea9d56f867e0,232,TRUE
03dc292e386ee2a587056d7f888721ae136d4cbb5515103c98e691640e6ef8cc,67,FALSE
03dfc914df2f56c6b12ff152905939510ede64d7f51d3ce70c38cae89f51273f,112,TRUE
03f4d1c02ce376f67419075913aa9b8c96d3e79d4e2531a7683c70cf424fa0a9,437,FALSE
03f9ab7df42cf1f6a4e9c106ddafdb7650094161d48dd7be2a14a3c83dffe892,727,FALSE
03fe4a4913e987119dcb73dec3c5c723507101e4f01afe4bba6a6bf8915e3e32,179,TRUE
040342d48a65140b8d74484facddf2f4e1b7540067aa12eafc5367d0c01010dc,213,TRUE
040830eba33003c24e43e9fbb9494cc81f2bbd50899b4c3ebada8242cd2bbaf4,1297,TRUE
04085621246191504fde7b73fecd582b6c6a6070223607ff1bbf24cff3f26ed4,124,TRUE
041190a09a95ec46aa4edf15442c4f8baa08bf16917a57e4c1eb1e1a9f1b7fd2,64,TRUE
0417b79712d976c853c851d8e935e91c4ae3921f583ac45aec3489b863baaad8,1350,TRUE
0420fdb038019393a1234f74e396c93780d3edd4c4626296e92f72dddcc2c43f,356,FALSE
04245997f40c92443dfe71ac5e6ce9807b46d40f91a53cbebb15ca37a5f5b740,225,FALSE
04297cb2ff8af0f20f6783489b2d125cdc78219ff6d1a4cefd159f4ce0ca1e24,0,TRUE
042c7f13739a6544942421a946b4c7708c655437e595bbeef1d3aa86b54040e4,22,FALSE
042ccd1836a8bc0a8f573fbf5a27e5d36afaf623459547bdd36e49cc0dea3c34,57,TRUE
042ce9c6ab91aded2d0f7373cb492a5efdcc2332b89e9a5af2c6c6007d401309,1119,TRUE
042eb11eb41cd9ac5344e4d84efbb46a7a3297a2a9fc905b4bcb0afe8e122a31,5,FALSE
042fe9030703f74bd4c28afc2593ed3af1ebe3267b04105f50f252072fff3e83,132,TRUE
043325eb4b8a6c05c4434f4aa63ccb094776584ed6c01d3758a7dbc4623a7b57,167,FALSE
0436e7dc88959e24ead8d43289db82c7bf7662004bf99b191696fd3f89591875,21,TRUE
043c39fa4deacd96678e77bd3469b26ddeca19d25970b4618a1d31c3d82befb3,156,TRUE
04447d57536eb60b1f8add5a3e218fca7784f0a606dfa42d952bf641db7a6b2f,194,TRUE
044531b31aa3ce65078ef9b67b77c1081244b645b500d7f9c52b188655c46d0d,38,TRUE
0448684519a51e77afbdb652f65ac8db2d2152fb01bae8a1aa7304a155b29175,654,FALSE
044c5c5fab58e96d47dc171dce6ad49fd4778ca5a857130a745beae893b190f9,219,TRUE
045182d3562c9c183d93c343cac73c583ced6288258c2395e9c89fceb82988d5,779,TRUE
045599cb5dd8e8ea9e6c6e6f8b99f849b7d379dca603d5ca4948b56e19ffe635,36,TRUE
046a49849156bf0fe83b65556907ff423d09c5b6ff4236d38be102ac4c029649,7,TRUE
046f72e76c59f9461744f31458b99165f0debee2abd950ab5d789a30293cdba3,744,TRUE
0474652ff34cacb6f2954dae3bc116427007b74f39efbeb693711ada4b9dce48,390,TRUE
04790e52f76c5788c36256240a9ad8d98ccbca1ddcc1cabfcc54f487bebceb5b,223,TRUE
0479ec82f04f927b564207d13f3a780f1269dacada1cc8376a455c1599ff905b,198,TRUE
047b7f422761e024b8f782a8acd12f57f93961b052f92346abd5fec9d39213e1,456,FALSE
04800d29bb111e4f92483daa62ca3919ece6140a644e0c1523787e679eaa9148,92,TRUE
0482d1ff0d472f44861858f80c64ffb9859f03effb78206399bb64fae1d6d6e9,67,TRUE
048508f5a1b0043fe250919664b03fb1c57859d161ec98391faf65f07af1fc21,482,FALSE
0487e0ca264fa8d5f1de5fdf2721ff734e365ab8485ca7da8983882a3cc58ab5,220,FALSE
0488672731241cffbabf8556d36096e3222e6056f1cca722f796bc3fcfad0d2c,331,FALSE
048bad8207d6397fb4032f631f748b4e91fcac20388862fc67319d6b2fa11b02,1025,TRUE
0490c9cc251a65217cd3d15f2fc04eb209d96957afdb3f386bf6f89de1591f05,119,TRUE
04a8d410ec25ae84759af5595ef21496e6c4e0e738735826e3e167037c5352b6,178,TRUE
04b069bd84e1008a6a3a452955af7593806d2df80c1a111652f00c6b37b00016,50,TRUE
04b0b2c2db326b56e392495dd5583abee81b998e06aeef0e0e85fe222705c5b9,73,TRUE
04c1d31822998978c1bdf095c4e3ce90c4b67a045a4e596baa98dcb4b42da5ea,375,FALSE
04c21472b8b96f66a1201ba7d02beb3654820bfc5316847c2206aa202c23b1d7,23,TRUE
04c2409afe9073b74b9a23457898bce71ca270b3797a1c74878ed1c4c3624f43,301,TRUE
04c5743ef182142f19d0c9482dda0a117546ebaca330a9e937dbbe77dbf6d9b3,248,FALSE
04c9036474fff30ff04fb106426069dd3853fd6027134b74f42f377dec4f676a,244,TRUE
04ccf3f91a40d37ef54d570f303fe91cf28c30082fadac2414ca487a78f14b39,306,FALSE
04cdea437d7c383b6353d60353300ac93c202e5f71f30773992fc83f8d7c1ecf,4,TRUE
04d48d7379131565cd9711e1d96f4b8a1b48a2c7e8f2b9944e4ea24c7589a076,49,FALSE
04dcdb92abdebfebe1165412b87134f14f76adbc845484ea61151d4105775271,84,TRUE
04ddfcaed1695824993bd54dbeccac9bb2e6a1a39aeafe312f224086342736d8,342,TRUE
04dfa84afa7250183585c68223d2eefbfa1462114e3444eaa6126cd4e7015206,929,FALSE
04ecccc3fce169fff2cf6f687c684826033ab63c17ba325180c15b86fd9f6e58,74,TRUE
04f389128ff6b515e8199d091906c7a85dcb69d23b8f51e974023a9f20264aaa,94,TRUE
04f7fb99cc45117abf8e121c102e6a48b2adf18ed724635fb4a8409395078260,864,FALSE
04fb3295fc59a8830d3815647af749fb19b4a8c10fb9949103def61fff0cd9d1,118,TRUE
04fbbc4e23d9fdc1374513a538e18c78cdf9a1c4d048d807b62afb58d8e64f88,750,TRUE
05057440e67d96e778f508c2e6c40aca5f5076d258b94a5dfc22be2567ea0225,48,TRUE
05062115d62fa4a9fadccec4c658bf489db8ebcc81382d01121dda9a8636f4f8,54,TRUE
05083196dc343556ada407730e10b617881031d371d12b6133a11b086121941e,244,TRUE
050c4a7fdf84e33ad15f84019f847ad855cb8e46d8023d81671d4591dde45c3a,118,TRUE
050c4e46c89b34626330ce0c48601346be27c8b31fd4090028d36c5180f875dc,2954,FALSE
050e0eb7150de35d22378ccbf512ce3d1c56fddbfcd884610e487176cb0891c2,219,FALSE
0513272b75900a2aca667f69e8635cb5c1d440db23a849e9119d19a3697d45c2,431,FALSE
0517ac5888ce9f892e1a94483d30aa29581cc499bfc7c3012a61eca228de994e,71,TRUE
051974a654e97dd53c18da09bfe4766988c12e3e1c283a0213a2e0950a82518a,50,TRUE
05213a3716c6551f2ee73710cc7406e000d3a480c0dab942a34b036f44e0966f,84,FALSE
0526cd90e18e65e8db4c9e2efb3469938818237bdb3ad41dc7cf3b4ee2ea7a0f,44,TRUE
052b001fd2564cd01d9ca562c4a6a7fd0e690b4bd113268217571d1d403783cf,934,FALSE
