"","sim","sample","type","control_mean","control_sd","beta","se","t_stat","pval"
"378",378,1000,"Logged",4.51747041625527,1.33813606927539,-0.0237374652259272,0.0883245859017841,-0.268752635334435,0.788175589552765
"379",379,1500,"Logged",4.53619160577283,1.39875763879551,0.0104446636576695,0.0703901146675992,0.148382535061805,0.882060853110636
"380",380,2000,"Logged",4.51358468987988,1.37110440069053,0.0661894737905268,0.0609476685943813,1.08600501572965,0.2776077796633
"381",381,2500,"Logged",4.50502028426165,1.36088158954649,0.0616577483217051,0.0545907500973653,1.12945413301219,0.258814753386802
"382",382,3000,"Logged",4.55793659597155,1.3568133252647,-0.0408507918933663,0.0494564114887524,-0.82599587522958,0.408872157716864
"383",383,3500,"Logged",4.53459001994512,1.3760717270168,0.00944407877176355,0.0462061900285446,0.204389904597833,0.838060709308464
"384",384,4000,"Logged",4.56173997977033,1.36973432513124,-0.0381507191991043,0.0431628249964899,-0.8838791066666,0.376814624587078
"385",385,4500,"Logged",4.55018728220321,1.3417596266519,-0.0213669200005201,0.0405577742266675,-0.526826740567804,0.598339890421924
"386",386,5000,"Logged",4.536745695572,1.36208204587376,0.0018419590831144,0.0382754971196833,0.0481237141703161,0.961619569721664
"387",387,5500,"Logged",4.55408591144397,1.29897426870721,-0.0157547528579603,0.0364467796483578,-0.432267350091387,0.665564066927862
"388",388,6000,"Logged",4.52105115768583,1.37707639077927,0.0696175295797709,0.0349559038388218,1.99158144789419,0.0464622751088984
"389",389,6500,"Logged",4.55393508575743,1.35325540159542,0.00691842033156342,0.0336115830221658,0.205834409138092,0.83692671014539
"390",390,7000,"Logged",4.55636287391603,1.36112074367654,0.000625656316164493,0.0323594774265198,0.0193345618014135,0.984574763952181
"391",391,7500,"Logged",4.52235482576293,1.35682299894853,0.0648797824377737,0.0311582138885801,2.08226898594958,0.0373517289950887
"392",392,8000,"Logged",4.58925978536659,1.34602386654823,-0.0650585150861731,0.0301321493035559,-2.15910635616343,0.0308715573762292
"393",393,8500,"Logged",4.54143838117604,1.35426383732065,0.0280697357043987,0.0292749606171224,0.958830861346444,0.337671237406707
"394",394,9000,"Logged",4.58767745519729,1.33931192944072,-0.0743548797363963,0.0284436900484549,-2.61410807141162,0.00896097663459969
"395",395,9500,"Logged",4.54934578613387,1.3459413892534,-0.0130017197674216,0.0276554781687411,-0.470131801305007,0.638271649144424
"396",396,10000,"Logged",4.56014867441977,1.34051278794724,-0.0363136677636701,0.026945077508368,-1.34769208781799,0.177787974689944
"397",397,10500,"Logged",4.54081559517132,1.34491922695415,0.00974300867547632,0.0262160295390104,0.371643183456838,0.710166033071726
"398",398,11000,"Logged",4.54315900445908,1.35133421087472,0.0111659287667774,0.0255935490870754,0.436279029875389,0.662642858359208
"399",399,11500,"Logged",4.55941917018754,1.33382650286724,-0.0143032203732652,0.025014478244168,-0.571797669879441,0.567470233783132
"400",400,12000,"Logged",4.56067073871315,1.34551030608871,-0.0105636763622037,0.0244714856440458,-0.431672866774802,0.665986947050912
"401",401,12500,"Logged",4.54463556335249,1.36104091263564,0.0212823561322367,0.0239730986615741,0.887759919261068,0.374686990839653
"402",402,13000,"Logged",4.57358438551665,1.34038162331816,-0.0300994006181492,0.0234960839602117,-1.28103903055162,0.200202812285222
"403",403,13500,"Logged",4.55849784139223,1.33992363138997,-0.000732422784670093,0.0230789806573051,-0.0317354910750039,0.974683460560944
"404",404,14000,"Logged",4.55986504498353,1.32388409846516,-0.000782403923575355,0.0226694665675382,-0.0345135568692969,0.972468124076398
"405",405,1000,"Logged",4.4959533822503,1.38192535114917,0.0208497644377121,0.0883950932341483,0.2358701560785,0.813581821694702
"406",406,1500,"Logged",4.5603042790924,1.35327225757338,-0.0385824677132376,0.0702980886914937,-0.548840920591149,0.583196417045077
"407",407,2000,"Logged",4.64176065340462,1.30207133828245,-0.187669051993683,0.0607510042658667,-3.08915143480395,0.00203492996119358
"408",408,2500,"Logged",4.52785738392361,1.40245876356138,0.0170550813031996,0.0546021294425867,0.312351944462766,0.754799138007464
"409",409,3000,"Logged",4.54893926297888,1.36282278267659,-0.0238772053981735,0.0494378763276476,-0.482973929541962,0.629149513147517
"410",410,3500,"Logged",4.56281391858427,1.38013907961848,-0.0470683910450866,0.0462013248293293,-1.01876712884231,0.308383989317828
"411",411,4000,"Logged",4.52827788537474,1.35830123971666,0.0292490814978523,0.0431642382846336,0.677623019893877,0.498049957230092
"412",412,4500,"Logged",4.5598400473946,1.32006846488579,-0.0405044874932946,0.0405451364589231,-0.998997439170795,0.317849670050992
